Title,Alternative Title,Description,Language,Publisher,Genre,Subject,Temporal Coverage,Date Range,Solr Year,Date Issued,Spatial Coverage,Bounding Box,Type,Geometry Type,Format,Information,Identifier,Slug,Provenance,Code,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child
"Land Survey Map: Cedar County, Iowa; 82N 3W","Iowa land survey map of t082n, r003w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Cedar County, Iowa|Iowa","-91.24933931, 41.85931768, -91.13228393, 41.94719837",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_180,5333958b-f91e-4b36-a8a1-763271dfa0eb,5333958b-f91e-4b36-a8a1-763271dfa0eb,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Cedar County, Iowa; 82N 4W","Iowa land survey map of t082n, r004w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Cedar County, Iowa|Iowa","-91.36630259, 41.85967062, -91.24901817, 41.94744117",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_217,e4c2e1e9-17be-465a-b488-c9bbee0ab7ae,e4c2e1e9-17be-465a-b488-c9bbee0ab7ae,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 83N 1E","Iowa land survey map of t083n, r001e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Clinton County, Iowa|Iowa","-90.89860021, 41.9456852, -90.78172163, 42.03357881",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_19,f9781c2a-5c18-4fbd-8e6a-e96ea73a278f,f9781c2a-5c18-4fbd-8e6a-e96ea73a278f,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 83N 2E","Iowa land survey map of t083n, r002e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Clinton County, Iowa|Iowa","-90.78217659, 41.94544463, -90.66479658, 42.03318462",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_35,eb949547-c55e-4fbd-b1ff-0d3aed9f9799,eb949547-c55e-4fbd-b1ff-0d3aed9f9799,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 83N 3E","Iowa land survey map of t083n, r003e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Clinton County, Iowa|Iowa","-90.66532911, 41.945434, -90.54821696, 42.03307434",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_53,b51c8797-d12e-4633-8987-ec2c681a82e3,b51c8797-d12e-4633-8987-ec2c681a82e3,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 83N 4E","Iowa land survey map of t083n, r004e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Clinton County, Iowa|Iowa","-90.54880057, 41.94564647, -90.43169816, 42.03354072",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_68,65c9593f-3c0b-43ce-98b0-1e92845310dd,65c9593f-3c0b-43ce-98b0-1e92845310dd,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 83N 5E","Iowa land survey map of t083n, r005e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Clinton County, Iowa|Iowa","-90.43267285, 41.94602505, -90.31505823, 42.03363782",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_80,ecb79816-adbb-40d0-a538-062b062b9ade,ecb79816-adbb-40d0-a538-062b062b9ade,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 83N 6E","Iowa land survey map of t083n, r006e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Clinton County, Iowa|Iowa","-90.31566832, 41.94606049, -90.19869269, 42.03360815",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_91,67cf3858-2df7-49b3-87a9-d5d54f54f40e,67cf3858-2df7-49b3-87a9-d5d54f54f40e,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Clinton County, Iowa; 83N 5E","Iowa land survey map of t083n, r005e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Clinton County, Iowa|Iowa","-90.43267285, 41.94602505, -90.31505823, 42.03363782",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_99,54255c52-6ba0-4d9e-bc52-7cd738af72a8,54255c52-6ba0-4d9e-bc52-7cd738af72a8,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Jones County, Iowa; 83N 1W","Iowa land survey map of t083n, r001w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Jones County, Iowa|Iowa","-91.01514945, 41.9463058, -90.89832434, 42.03420321",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_122,acd3f936-a968-4b4e-8df5-f6be1aea6aa7,acd3f936-a968-4b4e-8df5-f6be1aea6aa7,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Jones County, Iowa; 83N 2W","Iowa land survey map of t083n, r002w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Jones County, Iowa|Iowa","-91.13237484, 41.94663498, -91.01486254, 42.03420321",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_150,0a260868-55b9-42fe-bc65-14b25d3e609c,0a260868-55b9-42fe-bc65-14b25d3e609c,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Jones County, Iowa; 83N 3W","Iowa land survey map of t083n, r003w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Jones County, Iowa|Iowa","-91.24901817, 41.94678553, -91.13171849, 42.03426876",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_181,22e05cd7-f0bc-4b68-93f7-47d84e41cbf6,22e05cd7-f0bc-4b68-93f7-47d84e41cbf6,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Jones County, Iowa; 83N 4W","Iowa land survey map of t083n, r004w","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Jones County, Iowa|Iowa","-91.36586234, 41.94714037, -91.24841254, 42.03455277",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_218,b9dcb7a8-3d44-47a1-a03b-15d884d44be5,b9dcb7a8-3d44-47a1-a03b-15d884d44be5,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
"Land Survey Map: Jackson County, Iowa; 84N 1E","Iowa land survey map of t084n, r001e","Part of a set of digitized microfilm of manuscript maps of Iowa townships. Individual maps in the set may include: Native American villages and fields; the first farmsteads, town sites and fields established by settlers; networks of trails; distribution of rivers, woods, prairies, wetlands and springs; and survey data such as creator, date created, and date accepted.",English,United States Surveyor General,Maps,Planning and Cadastral,1837-1838,[1837 TO 1838],1837,1837,"Jackson County, Iowa|Iowa","-90.89843878, 42.03315608, -90.78209296, 42.12077687",Image,Image,JPEG,https://digital.lib.uiowa.edu/islandora/object/ui:glo_20,89b16ac3-cb2c-4436-8807-14b26cec9ec5,89b16ac3-cb2c-4436-8807-14b26cec9ec5,Iowa,03d-03,03d-03,Active,Manual,8/31/2020,Public,"Material in the public domain. No restrictions on use. For  more information, contact the University of Iowa Libraries Map Collection: http://www.lib.uiowa.edu/maps/contact.",FALSE,FALSE
